,Region,Order.ID,Row.ID,Order.Date,Ship.Date,Ship.Mode,Customer.ID,Customer.Name,Segment,Country,City,State,Postal.Code,Product.ID,Category,Sub.Category,Product.Name,Sales,Quantity,Discount,Profit,Returned,Person,,,
99,Central,CA-2014-133753,490,6/9/2014,6/13/2014,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,0.2,10.3974,no,Kelly Williams,,,
100,Central,CA-2016-144911,3477,11/27/2016,11/30/2016,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,66212,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,152,5,0,69.92,no,Kelly Williams,,,
101,Central,CA-2017-143434,2930,11/18/2017,11/24/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,48601,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0,8.2992,no,Kelly Williams,,,
102,Central,CA-2016-127670,1041,3/20/2016,3/24/2016,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,4,0,146.4036,no,Kelly Williams,,,
103,Central,CA-2015-120901,6072,12/31/2015,1/4/2016,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,no,Kelly Williams,,,
104,Central,CA-2014-126193,9481,9/7/2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,5,0.8,-533.7325,no,Kelly Williams,,,
105,Central,CA-2017-101945,554,11/24/2017,11/28/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707,no,Kelly Williams,,,
106,Central,CA-2014-163867,9845,6/3/2014,6/6/2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",61.544,7,0.6,-40.0036,no,Kelly Williams,,,
107,Central,CA-2015-100818,9478,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,no,Kelly Williams,,,
108,Central,CA-2015-129700,3403,5/4/2015,5/5/2015,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,60477,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,22.288,7,0.6,-8.9152,no,Kelly Williams,,,
109,Central,CA-2015-110877,5420,10/23/2015,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,150.384,2,0.2,15.0384,no,Kelly Williams,,,
110,Central,CA-2014-120474,1792,12/1/2014,12/3/2014,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0,673.8816,no,Kelly Williams,,,
111,Central,CA-2014-100762,6318,11/24/2014,11/29/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0,7.98,yes,Kelly Williams,,,
112,Central,CA-2014-101602,1576,12/15/2014,12/18/2014,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808,no,Kelly Williams,,,
113,Central,CA-2017-149048,2597,5/13/2017,5/17/2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,3,0,158.7519,no,Kelly Williams,,,
114,Central,CA-2014-130421,7349,3/3/2014,3/7/2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,3,0.8,-459.6072,no,Kelly Williams,,,
115,Central,CA-2016-121377,7315,5/28/2016,6/2/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,60068,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2,25.06,no,Kelly Williams,,,
116,Central,CA-2014-127446,2610,11/25/2014,11/30/2014,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.735,5,0.3,-121.8735,no,Kelly Williams,,,
117,Central,CA-2015-124541,2525,4/6/2015,4/10/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,9,0.2,5.256,no,Kelly Williams,,,
118,Central,CA-2016-114601,7707,8/26/2016,9/2/2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0,2.5056,no,Kelly Williams,,,
119,Central,CA-2017-140326,3513,9/4/2017,9/6/2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,9,0.3,-117.882,no,Kelly Williams,,,
120,Central,CA-2016-108581,1946,6/20/2016,6/26/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.368,2,0.2,3.6288,no,Kelly Williams,,,
121,Central,CA-2017-134439,5324,9/18/2017,9/23/2017,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0,7.98,no,Kelly Williams,,,
122,Central,CA-2017-134194,7947,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688,yes,Kelly Williams,,,
123,Central,CA-2016-108210,9719,5/30/2016,5/31/2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198,no,Kelly Williams,,,
124,Central,CA-2015-163181,9103,11/7/2015,11/12/2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,0.2,-16.9568,no,Kelly Williams,,,
125,Central,CA-2017-142867,3379,3/17/2017,3/21/2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416,yes,Kelly Williams,,,
126,Central,CA-2014-165309,3331,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,241.176,3,0.2,15.0735,no,Kelly Williams,,,
127,Central,CA-2014-163867,9846,6/3/2014,6/6/2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,132.696,3,0.2,9.9522,no,Kelly Williams,,,
128,Central,CA-2017-112536,4188,5/18/2017,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,-3.2934,no,Kelly Williams,,,
129,Central,CA-2016-124352,2522,10/15/2016,10/21/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,no,Kelly Williams,,,
130,Central,CA-2014-115336,4131,11/18/2014,11/25/2014,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,-23.892,no,Kelly Williams,,,
131,Central,CA-2017-149720,8518,6/4/2017,6/7/2017,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,0.6,-17.4432,no,Kelly Williams,,,
132,Central,CA-2016-107790,5366,11/20/2016,11/24/2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,0.2,13.2293,no,Kelly Williams,,,
133,Central,CA-2016-110044,3922,6/28/2016,7/2/2016,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,3,0.2,35.9976,no,Kelly Williams,,,
134,Central,CA-2014-163468,7303,11/18/2014,11/21/2014,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72,5,0.2,-66.801,no,Kelly Williams,,,
135,Central,CA-2014-135405,594,1/9/2014,1/13/2014,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75,no,Kelly Williams,,,
136,Central,CA-2017-142867,3380,3/17/2017,3/21/2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,10.272,3,0.2,3.21,yes,Kelly Williams,,,
137,Central,CA-2015-114468,3097,8/23/2015,8/23/2015,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,5.768,2,0.8,-13.5548,no,Kelly Williams,,,
138,Central,CA-2015-163181,9104,11/7/2015,11/12/2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.448,no,Kelly Williams,,,
139,Central,CA-2016-148698,1278,5/2/2016,5/7/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397,no,Kelly Williams,,,
140,Central,CA-2017-152583,3440,10/30/2017,10/30/2017,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,54.192,6,0.2,4.0644,no,Kelly Williams,,,
141,Central,CA-2016-157749,243,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308,no,Kelly Williams,,,
142,Central,CA-2014-125514,2792,9/21/2014,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0,10.881,no,Kelly Williams,,,
143,Central,CA-2014-138023,3295,8/15/2014,8/18/2014,First Class,KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.632,no,Kelly Williams,,,
144,Central,CA-2016-133550,4674,7/31/2016,8/6/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,1,0,33.3172,no,Kelly Williams,,,
145,Central,CA-2014-146283,5290,9/8/2014,9/15/2014,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2,0.2,6.2664,no,Kelly Williams,,,
146,Central,CA-2014-127383,4559,12/31/2014,1/5/2015,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,79907,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.568,2,0.2,17.9684,no,Kelly Williams,,,
147,Central,CA-2014-113257,9831,12/16/2014,12/18/2014,Second Class,SC-20305,Sean Christensen,Consumer,United States,Beaumont,Texas,77705,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,319.968,4,0.2,95.9904,no,Kelly Williams,,,
148,Central,CA-2014-103849,544,5/11/2014,5/16/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264,no,Kelly Williams,,,
149,Central,CA-2016-131576,2774,11/22/2016,11/26/2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,3,0,24.2256,no,Kelly Williams,,,
150,Central,CA-2016-164938,1809,2/11/2016,2/13/2016,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,74133,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0,0.6993,no,Kelly Williams,,,
151,Central,CA-2017-112536,4187,5/18/2017,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,-10.6547,no,Kelly Williams,,,
152,Central,CA-2015-109337,6678,11/21/2015,11/23/2015,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,3,0,165.2868,no,Kelly Williams,,,
153,Central,CA-2016-124352,2519,10/15/2016,10/21/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,OFF-LA-10004559,Office Supplies,Labels,Avery 49,20.16,7,0,9.8784,no,Kelly Williams,,,
154,Central,CA-2015-110877,5419,10/23/2015,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,36.288,7,0.2,12.7008,no,Kelly Williams,,,
155,Central,CA-2014-126193,9479,9/7/2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5,0.2,4.1125,no,Kelly Williams,,,
156,Central,CA-2014-163034,4058,11/24/2014,11/28/2014,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,5,0.2,-8.0775,no,Kelly Williams,,,
157,Central,CA-2015-105690,4286,11/21/2015,11/26/2015,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,0.2,3.9474,no,Kelly Williams,,,
158,Central,CA-2016-102813,8777,7/2/2016,7/3/2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0,no,Kelly Williams,,,
159,Central,CA-2015-105970,1129,3/2/2015,3/7/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,6,0,50.94,no,Kelly Williams,,,
160,Central,CA-2017-149160,427,11/23/2017,11/26/2017,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0,138.2016,no,Kelly Williams,,,
161,Central,CA-2014-127446,2608,11/25/2014,11/30/2014,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard? Black,24.672,3,0.2,0,no,Kelly Williams,,,
162,Central,CA-2017-150266,8961,11/25/2017,11/30/2017,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398,no,Kelly Williams,,,
163,Central,CA-2015-105627,3998,3/8/2015,3/12/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.494,no,Kelly Williams,,,
164,Central,CA-2016-133340,3740,12/9/2016,12/13/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2,0,25.1916,no,Kelly Williams,,,
165,Central,CA-2017-149048,2595,5/13/2017,5/17/2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0,81.432,no,Kelly Williams,,,
166,Central,CA-2015-136805,7626,5/23/2015,5/27/2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0,19.5858,no,Kelly Williams,,,
167,Central,CA-2014-137092,6554,10/20/2014,10/22/2014,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,4,0.2,71.9928,no,Kelly Williams,,,
168,Central,CA-2017-152660,6123,12/4/2017,12/9/2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176,yes,Kelly Williams,,,
169,Central,CA-2016-100671,3378,11/1/2016,11/4/2016,First Class,CS-12490,Cindy Schnelling,Corporate,United States,Conroe,Texas,77301,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,no,Kelly Williams,,,
170,Central,CA-2015-126557,4544,7/12/2015,7/17/2015,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",383.607,9,0.3,-5.4801,no,Kelly Williams,,,
171,Central,CA-2017-101637,9530,3/24/2017,3/25/2017,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,2,0.2,0.9576,no,Kelly Williams,,,
172,Central,CA-2017-128783,7141,9/7/2017,9/7/2017,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,4,0,46.5432,no,Kelly Williams,,,
173,Central,CA-2014-167927,6328,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0,30.0234,no,Kelly Williams,,,
174,Central,CA-2015-103961,3814,11/5/2015,11/9/2015,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,62301,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824,6,0.2,6.4428,no,Kelly Williams,,,
175,Central,CA-2017-134194,7946,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568,yes,Kelly Williams,,,
176,Central,CA-2016-112739,8680,9/2/2016,9/7/2016,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,5,0.2,33.9065,no,Kelly Williams,,,
177,Central,CA-2015-137064,8126,2/6/2015,2/13/2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934,3,0.8,-4.9878,no,Kelly Williams,,,
178,Central,CA-2016-120824,8717,6/12/2016,6/16/2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-160.96,no,Kelly Williams,,,
